Core developers,Peripheral developers,Issues reporters,Discussions contributors
6.152995391705069,25.44331797235023,19.386175115207372,49.01751152073733
8.97878638381845,21.246505508962343,14.701529353724716,55.07317875349449
48.46638092686847,3.5025448700776853,16.119742834181622,31.911331368872222
32.70766014065767,33.596274472533736,19.5114997148831,14.184565671925489
8.731045490822027,25.58659217877095,8.954509177972865,56.72785315243416
1.9923601228372407,14.096322372855965,41.682270990937006,42.22904651336979
3.1675155236168284,4.500104653596595,52.6128514616619,39.71952836112468
20.52010295553386,11.280731339309488,16.614893050501465,51.58427265465519
33.74069391768507,17.881724961370978,13.386711616800113,34.99086950414384
47.003493684493414,9.056705186777748,5.69739317387799,38.24240795485085
10.188126068898118,38.407036403615926,10.065966283899341,41.33887124358661
37.276746242263485,20.477453580901855,5.941644562334218,36.304155614500445
15.521064301552107,7.804878048780488,7.583148558758315,69.0909090909091
19.544303797468356,22.88607594936709,17.72151898734177,39.848101265822784
39.75195822454308,8.1266318537859,10.280678851174935,41.84073107049608
39.57654723127036,22.06840390879479,8.957654723127035,29.39739413680782
26.268796992481203,13.157894736842104,18.139097744360903,42.43421052631579
38.495772140631956,8.09968847352025,17.222963951935913,36.18157543391188
12.575841147269719,31.936017650303363,11.36238279095422,44.125758411472695
42.280414620840155,8.01963993453355,19.967266775777414,29.73267866884888
35.97078514911747,3.6518563603164944,10.407790626902008,49.96956786366403
24.177396280400572,16.738197424892704,14.163090128755364,44.92131616595136
34.72485768500949,26.122707147375078,13.704406493780308,25.448028673835125
28.32647462277092,19.958847736625515,11.11111111111111,40.603566529492454
48.433734939759034,11.124497991967871,6.104417670682731,34.33734939759036
28.42105263157895,8.538011695906432,12.222222222222221,50.8187134502924
3.7988422575976846,11.107091172214183,27.00795947901592,58.08610709117222
52.912383749388155,10.034263338228095,17.27851199216838,19.774840920215368
12.80241935483871,6.955645161290323,12.701612903225806,67.54032258064517
17.380281690140844,1.8591549295774648,12.535211267605634,68.22535211267606
11.266490765171504,47.150395778364114,24.907651715039577,16.6754617414248
30.54580274497287,14.044047239067986,7.8838174273858925,47.526332588573254
33.935018050541515,3.489771359807461,20.33694344163658,42.238267148014444
37.82991202346041,23.6950146627566,15.131964809384165,23.343108504398828
57.70286162289298,5.566444531556252,8.114464915719326,28.61622892983144
43.163383545770564,17.091541135573582,18.597914252607183,21.147161066048668
43.80714879467997,8.5619285120532,7.980049875311721,39.65087281795511
35.340501792114694,18.49462365591398,12.401433691756273,33.763440860215056
51.850558659217874,8.310055865921788,6.25,33.589385474860336
47.21131186174391,5.2631578947368425,9.03377847604085,38.4917517674784
46.875,1.8429487179487178,9.054487179487179,42.2275641025641
9.116809116809117,48.86039886039886,9.544159544159545,32.47863247863248
51.18256710071751,11.2144565506245,10.736114802019666,26.86686154663832
25.38787023977433,15.232722143864597,14.809590973201692,44.56981664315938
37.01960784313726,32.549019607843135,11.450980392156863,18.980392156862745
37.87128712871287,12.871287128712872,16.212871287128714,33.04455445544554
38.08680248007086,26.12931798051373,12.577502214348982,23.20637732506643
38.78048780487805,33.90243902439025,11.768292682926829,15.548780487804878
32.0125786163522,17.169811320754718,6.226415094339623,44.59119496855346
28.520499108734402,32.442067736185386,8.37789661319073,30.659536541889484
55.47770700636943,12.101910828025478,2.356687898089172,30.063694267515924
53.116531165311656,1.7163504968383017,10.29810298102981,34.869015356820235
37.62057877813505,3.536977491961415,7.07395498392283,51.768488745980704
24.362606232294617,6.798866855524079,11.331444759206798,57.507082152974505
54.9686660698299,6.445837063563116,4.6553267681289165,33.930170098478065
53.09446254071661,10.857763300760043,6.948968512486428,29.098805646036915
31.434599156118143,22.78481012658228,16.139240506329113,29.641350210970465
43.386243386243386,13.051146384479718,10.582010582010582,32.98059964726632
3.015484922575387,59.25020374898126,7.497962510187449,30.23634881825591
35.1278600269179,14.670255720053836,8.209959623149395,41.991924629878866
55.73770491803279,1.7654476670870114,9.205548549810844,33.29129886506936
16.617210682492583,35.60830860534124,32.640949554896146,15.13353115727003
53.531598513011154,2.6022304832713754,4.4609665427509295,39.405204460966544
38.83161512027491,14.0893470790378,19.587628865979383,27.491408934707902
50.74626865671642,2.5780189959294435,13.297150610583447,33.37856173677069
9.329446064139942,37.60932944606414,21.282798833819243,31.778425655976676
47.41144414168937,4.9046321525885554,10.217983651226158,37.46594005449591
28.07017543859649,2.506265664160401,10.275689223057643,59.147869674185465
52.54237288135593,2.2598870056497176,3.9548022598870056,41.24293785310734
31.57894736842105,8.771929824561404,16.666666666666668,42.98245614035088
38.3177570093458,1.2461059190031152,4.984423676012461,55.45171339563863
58.56643356643357,13.811188811188812,3.8461538461538463,23.776223776223777
42.35294117647059,1.1764705882352942,0.0,56.470588235294116
34.929577464788736,2.3943661971830985,8.309859154929578,54.36619718309859
66.13636363636364,8.295454545454545,10.0,15.568181818181818
53.36538461538461,4.471153846153846,6.971153846153846,35.19230769230769
59.83935742971887,9.772423025435074,2.4096385542168677,27.978580990629183
61.63934426229508,2.2950819672131146,6.229508196721311,29.83606557377049
51.77548682703322,2.290950744558992,5.498281786941581,40.43528064146621
46.44351464435147,31.380753138075313,4.184100418410042,17.99163179916318
41.666666666666664,29.71014492753623,19.202898550724637,9.420289855072463
33.333333333333336,0.8130081300813008,33.333333333333336,32.520325203252035
42.65232974910394,30.82437275985663,3.942652329749104,22.580645161290324
29.26829268292683,42.68292682926829,15.853658536585366,12.195121951219512
39.784946236559136,26.344086021505376,4.838709677419355,29.032258064516128
77.41935483870968,9.67741935483871,0.0,12.903225806451612
17.647058823529413,41.596638655462186,13.445378151260504,27.310924369747898
0.0,51.76470588235294,7.0588235294117645,41.1764705882353
12.5,37.5,0.0,50.0
39.473684210526315,36.8421052631579,0.0,23.68421052631579
2.81195079086116,46.338605741066196,26.12770943175161,24.72173403632103
1.7241379310344827,41.95402298850575,17.816091954022987,38.50574712643678
22.48062015503876,13.953488372093023,22.48062015503876,41.08527131782946
69.82758620689656,9.482758620689655,14.655172413793103,6.0344827586206895
23.789907312049433,11.431513903192585,49.63954685890834,15.13903192584964
19.15820029027576,21.480406386066765,25.83454281567489,33.52685050798258
53.6231884057971,7.246376811594203,10.144927536231885,28.985507246376812
0.0,65.97938144329896,0.0,34.02061855670103
33.980582524271846,14.563106796116505,21.359223300970875,30.097087378640776
35.714285714285715,42.857142857142854,2.380952380952381,19.047619047619047
73.07692307692308,13.461538461538462,9.615384615384615,3.8461538461538463
44.84304932735426,23.318385650224215,15.246636771300448,16.591928251121075
43.58108108108108,7.77027027027027,12.33108108108108,36.317567567567565
47.674418604651166,23.25581395348837,16.27906976744186,12.790697674418604
37.71078180889116,6.949412365866122,34.28717424629535,21.05263157894737
2.9411764705882355,14.705882352941176,8.823529411764707,73.52941176470588
64.44444444444444,15.555555555555555,0.0,20.0
14.093959731543624,40.939597315436245,11.409395973154362,33.557046979865774
46.42857142857143,0.0,25.0,28.571428571428573
53.233830845771145,9.45273631840796,3.2338308457711444,34.07960199004975
49.107142857142854,8.928571428571429,15.625,26.339285714285715
44.285714285714285,9.761904761904763,20.714285714285715,25.238095238095237
42.197599261311176,11.72668513388735,25.300092336103415,20.775623268698062
57.327586206896555,12.931034482758621,3.8793103448275863,25.862068965517242
0.0,0.0,0.0,100.0
54.705882352941174,15.294117647058824,9.705882352941176,20.294117647058822
45.962732919254655,33.850931677018636,0.0,20.18633540372671
56.97674418604651,15.116279069767442,13.372093023255815,14.534883720930232
50.0,3.8461538461538463,11.538461538461538,34.61538461538461
41.86046511627907,25.58139534883721,20.930232558139537,11.627906976744185
0.0,28.125,35.9375,35.9375
32.95454545454545,7.954545454545454,22.727272727272727,36.36363636363637
57.608695652173914,0.0,5.434782608695652,36.95652173913044
48.57142857142857,1.4285714285714286,34.285714285714285,15.714285714285714
24.920127795527158,30.35143769968051,14.37699680511182,30.35143769968051
51.01010101010101,3.6363636363636362,9.393939393939394,35.95959595959596
77.77777777777777,0.0,22.22222222222222,0.0
75.0,0.0,8.333333333333334,16.666666666666668
